"","A.t1_rep2","A.t2_rep2","A.t3_rep2","A.t4_rep2","A.t5_rep2","A.t6_rep2","B.t1_rep2","B.t2_rep2","B.t3_rep2","B.t4_rep2","B.t5_rep2","B.t6_rep2"
"YDR059C",19155,21250,18960,19320,21660,21465,10250,10310,11460,12595,10655,9795
"YDR060W",3085,3380,2960,3275,3465,3360,2645,2790,2305,2500,2035,1930
"YDR061W",6560,6975,6260,5980,6670,6035,5545,4970,5180,6020,4570,4795
"YDR062W",20570,23280,19545,19590,20015,19765,22925,23575,24470,25790,21590,20995
"YDR063W",8975,10070,9705,10190,10830,10020,9045,8870,9305,10945,7760,8790
"YDR064W",110765,134185,116040,134375,125080,140570,161155,162835,165345,174155,163865,160265
"YDR065W",2590,2940,2735,2405,2625,2120,1390,1885,1655,1755,1590,1275
"YDR066C",1430,1600,1470,1530,1565,1575,1305,1325,1245,1390,1120,1355
"YDR067C",3730,4055,4215,3915,4315,4510,3510,3265,3700,3865,3070,3855
"YDR068W",6255,6605,5765,6690,6275,5795,3655,4175,4190,4775,2840,4310
"YDR069C",5865,5215,5325,4890,5055,4665,4435,4360,4365,5135,4495,3950
"YDR070C",1795,1620,1735,1770,1780,2145,9015,10170,11055,11995,8780,8985
"YDR071C",17810,19025,18510,19645,19515,19295,16505,16220,17770,20615,14020,17815
"YDR072C",20625,22115,20330,20085,20015,19685,20935,21255,21695,24155,20310,18645
"YDR073W",5825,7220,6315,6885,7020,6690,5770,6695,6180,7040,5205,5725
"YDR074W",65380,59720,62860,57560,57365,48065,140570,134410,127880,143380,128950,109415
"YDR075W",2160,2305,2175,2095,2185,2255,1100,905,970,1080,725,1170
"YDR076W",4580,5255,4815,4795,4835,4815,2615,2325,2690,2775,2720,2495
"YDR077W",134640,140455,130410,133670,141385,132100,810580,768930,737700,842210,804540,741070
"YDR078C",1740,2290,1740,2150,2090,1930,885,1005,1230,1165,805,1135
"YDR079W",3020,3675,3545,3700,3625,4140,2610,2910,2875,3215,2535,3055
"YDR079C-A",1545,1815,1600,2050,1730,2055,1300,1555,1520,1825,1370,1345
"YDR080W",4805,4360,4340,4185,4490,3720,3250,3275,3225,3470,3110,2580
"YDR081C",6325,6840,5915,6820,6005,5990,3700,3415,3220,4005,3110,3680
"YDR082W",2245,2595,2680,2765,2650,2585,1500,1595,1535,2010,1405,1720
"YDR083W",1030,1510,1135,1550,1455,1170,1105,1195,1045,1515,930,1060
"YDR084C",14825,18040,15920,15620,17640,16755,12815,12980,13725,14325,13340,12485
"YDR085C",9710,8995,9630,9290,9290,7975,19535,18745,17650,19935,16880,16315
"YDR086C",19645,23360,20605,23390,23985,23480,16550,17085,18590,20675,15260,17795
"YDR087C",4190,4560,4760,4460,4350,4285,3550,3795,3410,3695,3280,3305
"YDR088C",3150,3260,3210,3280,3030,3080,1520,1650,1845,1820,1295,1585
"tR(ACG)D",-35,45,70,65,40,95,120,150,100,115,140,120
"YDR089W",2445,2825,2400,2775,2550,2515,5525,3720,5120,5355,4455,5080
"YDR090C",9010,10170,9150,8885,9900,9435,6975,6810,6880,8015,7420,6635
"YDR091C",10260,11185,8620,9950,9705,10470,9720,8325,8945,9305,8835,8425
"YDR092W",13795,16130,15055,15755,15655,16500,10495,9975,10180,10815,9885,9990
"YDR093W",13145,13315,11640,11385,11165,10930,9610,8455,8080,8730,8845,6615
"YDR094W",45,-30,10,-15,10,100,5,60,0,35,-20,0
"YDR095C",185,190,120,175,160,140,20,25,25,45,70,55
"YDR096W",17650,16230,16080,15055,15360,14130,14510,15590,13935,15850,13935,11015
"YDR097C",3700,3695,2815,3210,2715,2515,2350,1975,2175,2325,1785,1895
"YDR098C",15115,18215,15745,17755,16575,17875,10615,10725,11175,12330,10845,11030
"tQ(UUG)D2",60,15,50,10,-35,35,75,0,-20,-15,20,30
"YDR098C-B",5580,5830,5130,5075,5120,4610,18945,18135,16705,19965,17415,15530
"YDR098C-A",35,-10,50,35,60,5,60,40,70,50,45,40
"YDR099W",63420,71380,61500,67745,67430,67545,63190,60215,63020,70180,52430,61245
"YDR100W",21045,25210,21260,22495,25255,24270,20025,20325,22330,25085,20720,19595
"YDR101C",2800,3580,3090,3320,3485,3495,2415,2485,2330,2745,2255,1835
"YDR102C",310,320,225,340,385,330,185,215,155,255,180,245
"YDR103W",7250,7035,6620,6445,6725,5790,5870,5570,5515,6225,5210,5170
"YDR104C",3835,3735,3585,3165,3080,3315,1705,1815,1675,1975,1625,1735
"YDR105C",13490,15675,13160,14640,14060,14915,14705,14395,15665,16295,15970,13300
"YDR106W",755,775,555,675,610,725,450,520,555,790,565,560
"tI(AAU)D",5,-10,-30,-5,50,-30,50,20,25,30,5,60
"YDR107C",8780,8590,7830,8085,7600,7205,7195,6715,6905,7040,7085,6120
"YDR108W",4385,4330,3910,4410,4550,4035,3345,3095,3075,3600,2670,3230
"YDR109C",4265,4995,4090,4155,4565,4050,2835,2690,3130,3350,3045,2535
"YDR110W",1910,2145,1755,2180,1870,1995,1415,1365,1530,1505,925,1235
"YDR111C",16980,17330,15105,16855,16070,15655,4580,4875,5055,5535,4970,4110
"YDR112W",1300,1495,1380,1220,1450,1310,160,220,420,345,355,220
"YDR113C",3040,3380,2820,3405,3635,3145,2160,2260,2175,2270,1850,2005
"YDR114C",20,85,40,10,-20,5,100,25,90,70,50,65
"YDR115W",3640,4295,4380,4170,4065,4495,4450,4525,5000,5070,3670,4790
"YDR116C",6565,8355,6755,7330,7295,7140,7530,7330,8115,8715,7260,7750
"YDR117C",5875,6365,6080,6185,5670,5575,4620,4335,4960,5080,3810,4840
"YDR118W",3190,3585,3285,3515,3245,2980,2155,1840,2065,2475,2085,2300
"YDR118W-A",45,55,35,40,55,45,30,50,45,65,35,30
"YDR119W",6265,7230,6920,7535,6955,6700,7305,6865,7475,7745,7455,6285
"YDR119W-A",1005,790,745,950,1110,780,12875,13560,15470,16655,13360,13950
"YDR120C",2705,3300,2700,2795,3205,2530,2700,2785,2180,2875,2670,2185
"YDR121W",2330,2560,2575,2630,2515,2500,1835,2080,1890,1945,2035,1980
"YDR122W",18510,18540,16105,16385,16565,15325,14825,14335,14170,16915,13420,13835
"YDR123C",3650,3735,3270,3630,3660,3285,775,965,815,995,725,935
"YDR124W",2465,2930,2555,2290,2510,2250,2265,2455,2355,2445,2430,1975
"YDR125C",3270,3070,3440,3265,3560,3000,2140,2465,2475,2965,2550,2255
"YDR126W",2985,3670,2825,3645,3430,3400,2045,2230,2155,2715,2135,2555
"YDR127W",20600,21455,18560,18445,18165,17205,21495,19785,21100,23050,20205,17490
"YDR128W",10415,10490,9400,10105,10090,9740,5900,6320,5765,6935,6325,5570
"YDR129C",74030,79060,70020,72250,70810,67105,75150,70215,72130,80895,69330,66990
"YDR130C",2500,2825,2555,2780,2785,2660,1720,1810,1930,2335,1395,1845
"YDR131C",3660,3815,4055,3850,3860,3505,2475,2920,2760,3285,2535,2595
"YDR132C",6040,7010,6560,6600,6480,6480,2450,2835,2860,3595,2800,2630
"YDR133C",3450,3950,3550,3570,4595,4365,9595,9855,11070,10335,10570,9365
"YDR134C",26310,32005,28700,26990,32310,30465,65105,72680,73635,74940,72615,65070
"YDR135C",20210,21085,16485,18195,17715,17260,17730,17215,17580,19270,16225,14260
"YDR136C",125,100,135,110,100,150,170,145,70,70,150,125
"YDR137W",5990,6230,5455,6195,5265,5360,4645,4285,4235,4615,3750,3880
"YDR138W",5155,5630,5240,5570,5025,4770,3130,3060,3055,3700,2945,3695
"YDR139C",5145,5890,5830,6475,6875,6660,4945,5365,5630,6445,4460,5435
"YDR140W",4640,5130,4915,5200,4885,4895,3275,3620,3620,3680,2785,3870
"YDR141C",11470,11120,10155,10420,9740,9635,8330,8985,7810,8695,8240,7400
"YDR142C",6435,7070,6670,6660,7165,6110,4965,5245,5145,5930,4920,4910
"YDR143C",7535,8275,7050,7410,7685,7270,7070,6345,6280,7615,6485,6615
"YDR144C",6105,7375,5555,6885,6230,6140,4955,4210,4170,4680,4245,3670
"YDR145W",10230,10050,10090,9770,9780,9590,6695,6735,7110,8325,5795,5830
"YDR146C",4085,5080,3520,4005,3930,4025,3995,3695,4020,4290,3205,4230
"YDR147W",3795,3735,3335,3380,3690,3545,1825,1860,1810,2070,1355,1930
"YDR148C",27090,31245,25735,27300,28825,27335,32875,30165,33835,35130,31150,32850
"YDR149C",45,95,-5,15,30,-45,20,15,40,60,30,5
"YDR150W",8435,8460,8220,7610,7380,7565,6010,6250,6065,6865,5820,5270
"YDR151C",6695,8345,7895,7375,7920,6835,5595,6310,5940,6705,4940,5430
"YDR152W",7935,8795,7395,8025,8965,7610,5700,5710,5560,6395,4710,5380
"YDR153C",6515,6740,6410,6800,6700,5790,4350,4410,4440,4815,3535,4735
"YDR154C",990,1280,1260,1105,1150,1200,1590,1825,1810,1985,1685,1535
"YDR155C",167820,199660,172370,187060,200910,201490,237420,242310,251995,271675,270615,240540
"YDR156W",3770,4995,3990,4460,4355,4295,2095,2420,2085,2765,2780,2295
"YDR157W",25,45,85,130,5,50,75,100,35,55,85,90
"YDR158W",96535,111680,92390,102465,103270,99170,80235,76045,77415,88210,72810,73875
"YDR159W",5155,4675,4970,4795,4460,4210,3550,3480,3305,4275,3155,3570
"YDR160W",6295,7195,5990,6600,6170,6035,6695,6765,6885,7605,6530,5685
"YDR161W",5220,6300,6165,5700,5720,5745,5470,5730,5100,6105,5175,4540
"YDR162C",4310,4775,4485,4350,4250,4080,2885,3045,2840,3210,2190,3000
"YDR163W",2635,2665,2445,2350,2910,2580,1780,1805,2075,2330,1690,1910
"YDR164C",9830,11010,9015,9080,9420,9250,7625,6935,7220,8545,6755,7100
"YDR165W",4275,4545,4205,4390,4105,4155,3650,4410,4000,4430,4035,3325
"YDR166C",6265,6750,6135,6445,6030,5900,5275,4520,4790,5525,4240,4190
"YDR167W",4525,5060,5270,5605,5205,5265,4105,4075,4250,4640,3745,4335
"YDR168W",15930,17470,16460,16805,16510,15090,13080,13585,13005,15020,11920,13250
"YDR169C",11375,10930,10955,10670,11170,10180,8015,7715,7735,8455,7340,7535
"YDR169C-A",445,350,505,370,360,265,370,270,305,330,240,340
"YDR170C",13825,12295,12155,12420,11765,11645,11125,10610,9920,11870,10575,8715
"tQ(UUG)D3",55,-5,25,40,30,40,30,40,65,35,15,70
"YDR170W-A",6400,6390,6505,6670,7230,6515,4365,4500,4135,5090,4005,3945
"YDR171W",32565,30405,34645,30125,32685,28130,60075,67755,63540,77495,66215,57845
"YDR172W",25045,25910,21765,24325,24130,22100,20540,18030,20105,21680,16535,17945
"YDR173C",2070,2340,2340,2605,2625,2385,1975,1840,2040,2035,1755,1985
"YDR174W",27180,31830,28515,31015,29585,29805,28785,28395,29290,31610,27740,28695
"YDR175C",7350,7775,7405,7685,7910,7145,6785,6450,7175,7785,6630,7345
"YDR176W",7345,7660,7745,7240,6920,6465,4260,4465,4160,5175,3415,4525
"YDR177W",7470,9285,9125,9915,9140,9290,8235,8090,8740,9670,6270,8630
"YDR178W",49235,54610,47855,49190,53310,51085,54335,53105,60385,64940,56405,54350
"YDR179C",310,460,410,600,425,465,335,335,330,415,225,385
"YDR179W-A",1400,1485,1295,1630,1635,1820,1055,885,970,1150,795,1000
"YDR180W",2245,2655,2060,2150,2320,1920,1290,1240,1260,1225,1125,1210
"YDR181C",3605,3845,3705,3755,4300,3575,2200,2565,2785,3035,2105,2610
"YDR182W",15375,18225,15125,16170,16840,15560,14100,12485,14800,14830,13290,13515
"YDR182W-A",320,335,325,285,435,265,270,315,255,250,170,270
"YDR183W",1810,1980,1840,2110,1845,1860,1240,1525,1270,1735,1230,1425
"YDR183C-A",70,65,55,85,90,125,50,25,85,50,25,90
"YDR184C",1170,1080,1095,1220,1295,1210,685,735,485,670,505,530
"YDR185C",2065,2290,2260,2425,2250,2295,2270,2605,2600,2615,2030,2705
"YDR186C",14345,15115,12755,13895,13465,12350,9225,9015,9565,10505,8410,8400
"YDR187C",140,70,115,150,115,120,160,190,90,220,255,155
"YDR188W",28775,31765,27000,27605,26680,25370,22615,22905,22130,24535,21000,20365
"YDR189W",11340,12285,10060,11015,10665,10380,8670,8715,9045,10070,8505,7950
"YDR190C",12805,14790,12980,13940,14550,12650,11565,11455,12015,13105,10485,11000
"YDR191W",1940,2280,2020,2195,2300,2175,1220,990,1020,1090,815,1190
"YDR192C",2950,3600,3155,3320,3255,3110,2135,1975,2215,2095,2040,2120
"YDR193W",20,50,70,20,10,10,80,35,50,10,65,5
"YDR194C",8565,9135,7690,8850,8210,7385,8740,7865,9635,10080,7325,8370
"YDR194W-A",35,35,60,15,30,25,-10,40,35,40,-5,35
"YDR195W",3430,3550,3560,3900,3950,3730,2690,2710,2755,3620,2365,2760
"YDR196C",6860,7070,7535,7825,7820,7730,6585,7150,7110,8060,5990,6980
"YDR197W",3260,3715,3440,3620,3775,3440,3395,3010,3270,4030,2945,3105
"YDR198C",3200,3380,3280,3195,3435,2925,1955,2120,2195,2425,1940,1820
"YDR199W",40,50,40,55,50,25,0,65,50,20,50,20
"YDR200C",4555,4525,4125,4415,4650,4170,2685,2825,2790,3230,2625,2845
"YDR201W",2545,2700,2530,2760,2595,2795,1950,1570,1755,1995,1570,1810
"YDR202C",4415,4410,3855,3655,4055,3605,3820,3925,3935,4595,3370,3720
"YDR203W",40,40,65,75,55,65,40,25,55,45,40,65
"YDR204W",11820,13905,13495,12850,14185,12795,11495,10670,12300,13450,11930,11360
"YDR205W",9490,10020,9060,9445,9265,9005,7555,6850,7420,8040,6965,6815
"YDR206W",8950,9555,8250,9365,8535,8300,7430,7380,7185,7970,6860,6935
"YDR207C",4905,4565,4570,4515,4240,4275,2915,3075,2675,2750,2300,2490
"YDR208W",11585,10765,10210,10150,10335,9495,7355,7960,7340,8990,7395,7095
"YDR209C",1425,1830,1420,1680,1475,1655,1750,1730,1865,2040,1340,1745
"YDR210W",-10,10,35,45,25,30,45,5,15,55,-10,40
"YDR210W-B",4380,3970,3645,3880,3715,3365,5730,6075,5145,6825,5385,5110
"YDR210W-A",-5,80,20,-15,5,15,75,20,65,40,15,80
"YDR210C-D",6485,6045,5285,5575,5520,5040,19750,20635,17155,21180,18345,16590
"YDR210C-C",45,-10,10,35,45,25,-30,45,5,15,55,-10
"tI(UAU)D",10,75,65,30,25,50,65,10,-10,30,-5,40
"YDR211W",9750,9365,9090,10285,9080,8790,6885,5650,5990,6925,5420,6340
"YDR212W",22850,25835,22810,23820,23380,22595,19410,19045,18915,21680,19935,17840
"YDR213W",2805,3065,3010,2715,2755,2690,1620,1985,2030,2100,1685,1445
"YDR214W",18590,20340,19185,19555,20535,19360,19750,21155,19710,23035,19725,18585
"YDR215C",265,375,150,405,265,265,205,125,325,140,250,135
"YDR216W",40405,38795,35445,32990,35940,32575,22020,22435,20940,24130,20980,17645
"YDR217C",3795,3105,2965,3120,2830,2780,1610,1780,1720,1865,1600,1410
"YDR218C",980,1060,885,855,1060,755,435,370,460,515,330,520
"YDR219C",4585,4630,4225,4505,4125,3975,3230,3150,3605,4380,3045,3220
"YDR220C",420,435,385,410,355,270,235,285,185,315,335,345
"YDR221W",8455,8705,7895,8495,9010,7715,6990,7160,7430,7110,6910,5705
"YDR222W",3000,3540,3685,3745,3585,3445,2265,2845,2270,3130,2055,1665
"YDR223W",2945,3120,3030,2920,3135,2740,2250,2560,2520,2365,2020,2175
"YDR224C",55880,69010,59465,66895,67870,67405,58105,65050,62245,68045,52195,59730
"YDR225W",38585,43695,40960,46115,43120,44755,56030,60760,59455,67975,56365,58200
"YDR226W",52630,66280,52500,58070,57375,55565,59990,57045,60965,64685,53940,53450
"YDR227W",4355,4350,4005,4660,3555,3560,2410,2220,2130,2555,1960,2130
"YDR228C",5345,5905,4745,5445,5000,4895,3735,3300,3480,3760,3090,3870
"YDR229W",6595,6770,6300,6545,6455,6320,5380,5585,5585,6505,5050,5280
"YDR230W",150,155,140,165,250,75,135,115,155,245,75,220
"YDR231C",5180,5070,5090,5675,5205,5815,4830,5180,5250,5610,5420,5120
"YDR232W",10755,9855,9035,9370,8525,7920,8920,8365,7915,8570,7845,7800
"YDR233C",81805,87850,78870,87325,83920,84870,76075,73885,68960,77310,74060,67680
"YDR234W",11100,12235,10360,11215,10585,10215,7550,7740,7540,7985,8015,6070
"YDR235W",5870,6095,6160,6255,5600,5400,4760,4450,4980,5790,4295,4885
"YDR236C",7615,9915,8395,8910,9200,9450,7335,7280,7300,8950,7435,6840
"YDR237W",6365,7215,7125,7560,6960,7190,6695,6000,6565,7025,5735,6660
"YDR238C",27820,28015,24080,25340,23320,22990,23840,20575,21545,24025,19300,19695
"YDR239C",3215,3820,3085,3600,3265,3425,2125,2270,2055,2730,2290,2000
"YDR240C",2030,2455,2325,2145,2400,2125,1465,1485,1475,1560,1365,1365
"YDR241W",730,890,850,1150,1010,970,705,615,720,1080,700,900
"tY(GUA)D",-5,10,10,60,35,50,50,15,15,15,10,5
"YDR242W",3870,4130,3845,4315,4240,3885,2735,2815,2875,3210,2505,2600
"YDR243C",2520,2920,2650,2940,2560,2480,1540,1835,1880,2130,1965,1610
"YDR244W",7145,7260,7200,7735,7430,7315,5570,5710,5730,6585,5330,5955
"YDR245W",12935,15040,12895,14105,13910,13765,10980,10895,10945,12690,10140,11010
"YDR246W",9415,10650,10475,10990,10870,10300,7470,7965,7520,9075,7310,7155
"YDR246W-A",805,985,845,725,875,745,795,805,800,855,630,795
"YDR247W",4750,4775,4450,4375,4310,3515,7475,8770,7215,8430,7695,5460
"YDR248C",3410,3750,3440,3640,3885,3295,3405,3560,3515,3920,2525,3615
"YDR249C",2745,3020,3050,2755,2580,2590,2335,2230,2075,2095,2160,2030
"YDR250C",625,660,725,760,770,655,550,625,445,485,660,620
"YDR251W",29950,30715,29180,29330,29140,24465,29165,28290,27590,32270,27780,24255
"YDR252W",1190,1520,1535,1570,1705,1665,1240,1505,1485,1550,1145,1380
"YDR253C",1640,2385,1920,2185,1945,1895,1480,1465,1460,1935,1360,1515
"YDR254W",3305,3780,3650,3615,3280,3225,2940,2995,3345,3415,3190,3040
"YDR255C",5965,5495,6015,5380,5425,5050,5030,5165,5185,5750,5355,4360
"YDR256C",4445,5040,4360,4660,4375,4250,5025,5505,5520,6250,5130,5435
"YDR257C",5465,6555,5800,6160,6375,6205,4635,4345,4535,5190,4180,5105
"YDR258C",10860,10535,11680,10060,9670,9400,23340,23450,22875,29205,23215,20050
"YDR259C",2680,2655,2845,2610,2465,2325,900,1140,945,1120,770,915
"YDR260C",5415,6350,5650,5620,5675,5890,2800,3150,2550,3290,2305,2915
"YDR261C",12300,14485,12310,13840,13075,12105,12800,11935,12585,14535,12605,11875
"tS(AGA)D2",-10,55,50,-10,50,70,40,50,35,70,90,20
"YDR261W-A",25,35,40,0,-15,-10,45,50,40,30,25,35
"YDR261W-B",3905,3495,3460,3320,3525,3255,4730,5310,4215,5250,4280,4190
"YDR261C-D",6625,6785,5900,6130,5715,5770,27360,28970,24715,30195,26165,22810
"YDR261C-C",25,-10,55,45,-10,50,45,20,0,35,25,60
"tG(GCC)D2",85,95,130,95,50,40,305,410,345,510,370,345
"YDR262W",10760,11420,10915,11195,12170,11450,12205,11175,11715,13300,12320,11535
"YDR263C",805,770,785,815,600,660,675,695,670,865,725,690
"YDR264C",31875,34165,29425,31145,31565,28995,24475,23480,24560,27510,24140,23100
"YDR265W",4885,5575,5800,5465,5795,5375,4300,4045,4395,4700,4095,3725
"YDR266C",7100,7640,6755,6600,6675,6155,5305,5060,5075,5920,4515,4915
"YDR267C",8050,8560,8465,8800,8450,7280,6445,6385,6355,7280,6200,5650
"YDR268W",3155,3940,3450,3530,3320,3175,2670,2700,3000,3285,2690,2820
"YDR269C",-5,70,30,25,35,45,-15,45,25,45,50,40
"YDR270W",3885,3640,3200,3500,3580,3005,2725,2825,2895,2965,2500,2435
"YDR271C",40,0,40,25,35,55,15,-5,5,-5,20,25
"YDR272W",12495,14570,13435,13840,14100,13755,11640,10995,11990,13430,8960,11610
"YDR273W",1290,1165,1325,1535,1310,1535,785,490,740,705,745,640
"YDR274C",875,810,855,1000,910,820,1060,1085,1110,1545,870,1150
"YDR275W",1515,1950,1755,2165,2170,2085,1490,1605,1520,1590,1360,1390
"YDR276C",109945,127345,107975,119625,123070,127585,113730,125690,128895,137510,117900,109600
"YDR277C",9120,9925,9470,9600,8950,8210,19225,19635,18860,22290,18445,16685
"YDR278C",45,65,40,35,95,75,30,-30,40,15,30,30
"tE(CUC)D",5,80,40,-5,40,25,-10,35,15,-5,5,-5
"YDR279W",4000,4420,4405,4685,4065,4680,2920,2885,2680,3135,2695,2650
"YDR280W",7295,8450,7715,8110,7705,7770,6280,6200,6820,6945,5870,5760
"YDR281C",155,155,135,60,155,225,625,465,480,605,515,440
"YDR282C",2550,2945,2890,2555,2975,2385,2575,2640,2380,3220,2340,2020
"YDR283C",4880,4715,4270,4695,4095,4270,3325,3310,3155,3725,2585,2955
"YDR284C",17300,21220,17430,19535,18355,20540,16750,15855,17460,18855,15580,15975
"YDR285W",1710,1695,1875,1745,1480,1285,1645,1650,1520,1765,1345,1450
"YDR286C",1820,1870,1850,1955,1865,1900,1440,1640,1585,2295,1500,1620
"YDR287W",8420,8975,8470,8335,9365,8510,7290,7420,6570,8350,7120,7020
"YDR288W",2840,3345,2830,3575,3445,3480,2630,2400,2555,3540,2315,2860
"YDR289C",3380,2770,3005,3120,2760,2890,2245,2280,2205,2420,1675,2615
"YDR290W",15,20,55,25,80,50,55,-20,-5,5,35,20
"YDR291W",4300,4265,3920,3620,4160,3750,3170,3140,3110,3675,3095,3060
"YDR292C",15560,16895,16285,16015,16445,14915,13155,12720,12145,13750,10940,12315
"YDR293C",55095,54365,49205,47250,46675,43090,52360,50495,47315,54090,49295,41335
"YDR294C",24595,25970,23955,23605,23560,22995,20980,20055,19830,22430,20180,17555
"YDR295C",3370,2985,2740,3065,2510,3135,2205,2650,2615,2765,2060,2135
"YDR296W",7750,8840,8005,8645,8220,8945,6645,7350,6805,7830,5805,6720
"YDR297W",30150,33975,29630,30725,31330,30120,29960,32120,32315,32915,31690,27300
"YDR298C",33985,39255,33795,36540,35025,36470,34970,32640,36670,40465,31405,34260
"YDR299W",745,1210,920,795,920,850,465,325,285,365,340,435
"YDR300C",8885,10345,8900,9525,9365,8835,6870,6745,6150,7855,6335,6380
"YDR301W",6960,6815,6830,6040,5755,5915,4910,4660,4360,5335,4790,3940
"YDR302W",5765,7495,5870,7300,7555,7385,5165,4755,6240,6355,5115,5610
"YDR303C",7765,8885,7585,7710,7605,6655,6415,6415,5715,6615,5490,5570
"YDR304C",43195,51970,45385,47670,48175,50985,42480,41400,44495,49005,39475,41275
"YDR305C",2570,3020,2835,3155,2995,2840,2530,2095,2710,2650,1825,2450
"YDR306C",9725,10585,9940,10905,11435,10275,8020,8470,8090,9560,7535,8005
"tV(CAC)D",-5,70,30,35,20,-20,5,40,45,-20,35,40
"YDR307W",9035,9400,8125,8825,8400,8460,7180,6985,6870,7765,7475,7140
"YDR308C",2910,3015,3025,3615,3570,3225,2785,3070,2835,3175,2545,3105
"YDR309C",14655,17265,13430,15910,16090,15185,4905,4320,5045,5610,4740,5100
"YDR310C",9000,9495,7715,8910,8240,8020,6425,6825,6820,7805,6365,6525
"YDR311W",5965,5600,5620,5515,5495,4915,3680,3355,4100,4430,3065,3690
"YDR312W",1690,2010,1805,1745,1770,1915,945,920,1040,1170,820,855
"YDR313C",3105,3375,2940,3105,3185,2960,2195,2290,2325,2810,2260,2235
"YDR314C",1730,1740,1655,1825,1490,1150,1490,2025,1560,1990,1435,1310
"YDR315C",2280,2850,2710,2740,2585,2690,1645,1810,1825,1805,1385,1770
"YDR316W",3510,3330,3310,3625,3895,3035,2345,2480,2475,3115,1905,2225
"tF(GAA)D",25,50,70,-30,50,-25,30,60,5,50,35,0
"YDR316W-A",80,55,5,-5,50,25,-10,30,60,5,40,35
"YDR316W-B",4755,4610,4270,3960,3945,3780,17275,17955,15180,18865,16120,14405
"YDR317W",2460,3270,2730,3025,3080,2935,2275,2345,2370,2395,2135,2340
"YDR318W",2885,3210,2885,3570,3470,3275,2460,2215,2390,2870,1840,2150
"YDR319C",8490,9950,8725,9665,9360,9510,6755,6820,7640,8865,7695,7410
"YDR320C",8535,7940,7720,7990,7290,7270,5755,5680,5420,5975,5705,5340
"YDR320C-A",2685,3370,3405,3305,3265,3150,2250,2360,2815,2745,1990,2560
"YDR320W-B",65,105,95,75,115,-5,45,60,45,100,20,55
"YDR321W",17890,20465,18060,18800,17710,18375,21355,19350,19125,20780,20610,17310
"YDR322W",7090,7360,7010,7605,7120,6905,6865,6240,6710,8145,5505,7100
"YDR322C-A",8605,9555,9180,10365,10620,10230,9320,8555,10395,11570,8725,10940
"YDR323C",2115,1920,2190,2005,2165,2175,1350,1230,1150,1540,1200,1325
"YDR324C",2710,2885,2500,2410,2480,2705,1685,1620,1625,1625,1610,1615
"YDR325W",3105,3305,2715,3455,2870,2870,1910,2165,2175,2420,1845,2090
"YDR326C",10095,9855,8245,8915,8340,7720,8640,7555,7705,8810,7930,6310
