"","A.t1_rep3","A.t2_rep3","A.t3_rep3","A.t4_rep3","A.t5_rep3","A.t6_rep3","B.t1_rep3","B.t2_rep3","B.t3_rep3","B.t4_rep3","B.t5_rep3","B.t6_rep3"
"YLR143W",9250,10000,8950,10260,9160,9070,2,5020,4920,5970,4300,4980
"YLR144C",20060,18890,19010,19500,17620,16700,2,13680,14290,17040,14140,13810
"YLR145W",2040,2290,2180,2140,2010,2470,2,1560,1430,2170,1370,1270
"YLR146C",11450,13020,11300,12450,13840,12000,2,9540,10140,10500,9120,9280
"YLR146W-A",4100,4330,3850,4480,4490,4640,2,2770,2960,2940,2170,2420
"YLR147C",4870,5050,4780,5760,4910,5200,2,3670,4190,4290,3320,3880
"YLR148W",9970,10770,10210,10630,10010,9640,2,7590,7710,8090,6200,6450
"YLR149C",38370,36840,39010,34560,37120,31720,2,38230,39550,46430,37570,36310
"YLR149C-A",510,710,660,540,630,550,1,740,640,560,550,660
"YLR150W",334490,383670,337720,361990,351110,359000,2,379740,367180,415740,343600,360790
"YLR151C",12400,12900,11710,14340,14520,11540,2,7550,7570,8630,6160,7470
"YLR152C",12900,13760,12330,11680,12940,12430,3,23300,20940,25060,23730,17370
"YLR153C",162210,177330,146910,161410,157860,150390,1,90850,91510,97620,93840,86100
"YLR154C",6940,8260,7700,8340,8290,8590,2,3050,3450,3750,3440,3530
"tQ(UUG)L",90,90,90,110,90,80,2,70,70,80,100,90
"RDN25-1",70,70,70,70,70,70,2,70,80,70,70,70
"RDN37-1",70,70,60,70,70,70,2,70,70,70,70,70
"YLR154W-A",70,70,70,70,70,70,2,70,70,70,70,60
"YLR154W-B",70,70,70,80,70,70,2,70,70,70,60,70
"YLR154W-C",70,70,70,70,70,70,2,70,70,80,70,70
"RDN58-1",70,70,70,60,70,70,3,60,70,70,70,70
"YLR154W-E",1120,1040,1140,980,1290,1050,2,1080,1170,1350,1340,1020
"YLR154W-F",300,330,430,270,360,270,2,130,350,260,160,150
"RDN18-1",70,70,70,70,70,70,2,80,70,70,80,70
"RDN5-1",790,920,800,610,1330,910,2,410,2230,1670,440,1020
"RDN37-2",70,80,70,70,70,70,2,70,70,70,70,70
"RDN25-2",70,70,70,70,70,80,2,70,60,70,70,70
"YLR154C-G",70,70,70,70,70,70,2,70,80,70,70,80
"RDN58-2",60,60,70,70,70,60,2,70,70,60,70,70
"RDN18-2",70,70,80,70,70,70,2,70,70,70,70,70
"RDN5-2",90,120,90,80,100,90,2,100,90,70,80,90
"YLR154C-H",170,180,160,130,130,230,1,120,100,150,90,100
"YLR155C",65440,77570,69650,72790,75640,74440,1,40540,40100,43780,39230,36630
"YLR156W",1130,1090,830,970,780,850,2,380,410,560,450,390
"RDN5-3",70,70,70,70,70,70,2,70,70,70,60,70
"YLR156C-A",190,200,130,120,180,170,3,90,100,110,80,150
"YLR157C",74570,88960,79820,82410,87330,84890,1,44870,44460,50730,45680,41770
"YLR157W-D",860,1150,1030,1030,1320,960,3,330,420,540,430,250
"YLR157C-B",12800,12570,10640,11540,11150,10940,2,60580,54110,64070,56540,50720
"YLR157C-A",70,70,70,70,70,70,2,70,70,70,70,80
"YLR157W-E",320,310,220,310,170,360,2,620,740,720,550,530
"RDN5-4",70,70,70,70,70,80,2,70,70,70,70,70
"YLR157C-C",170,240,170,220,230,190,2,120,130,170,120,110
"YLR158C",85750,101790,91240,95120,99700,96430,2,52690,51190,56690,52530,47580
"YLR159W",1300,1320,1120,1090,1140,1040,2,530,490,630,590,390
"RDN5-5",70,70,70,70,70,70,2,70,70,70,70,70
"YLR159C-A",380,310,380,310,290,380,2,210,170,190,180,170
"YLR160C",182010,215940,193210,200500,211950,202980,2,109040,112330,122600,108410,103460
"YLR161W",2410,2500,2410,2480,2010,2120,2,990,850,870,900,830
"RDN5-6",140,350,260,190,600,120,3,210,1680,1330,290,810
"YLR162W",1120,1860,2100,910,6060,1100,3,1580,7760,6030,1040,4390
"YLR162W-A",6270,9990,11040,5690,45240,4740,2,8460,43870,29640,7500,25940
"YLR163C",14720,15640,14690,15120,14860,15100,1,12280,12460,14010,12420,12630
"YLR163W-A",70,70,70,70,70,70,2,70,60,70,70,70
"YLR164W",6670,6960,7300,6730,6790,6100,2,7020,7500,8220,6820,6490
"YLR165C",4580,5640,4990,6180,5170,4920,3,4860,4000,6340,3980,4560
"YLR166C",12100,12000,11720,12320,11630,10650,2,8720,10090,11500,8740,8430
"YLR167W",653240,731790,697830,749860,731650,764400,2,869190,860880,991490,800590,861330
"YLR168C",3850,5270,4050,5090,4770,5190,2,3680,5450,5480,3070,5710
"YLR169W",1150,1430,1250,1130,1400,1220,1,840,900,1110,680,870
"YLR170C",70,70,70,70,70,80,2,70,70,70,70,80
"YLR171W",80,100,70,100,70,100,2,100,90,80,60,80
"YLR172C",33710,37660,34770,35260,35800,35670,1,30610,25990,30940,29500,30390
"YLR173W",17550,17180,15440,16170,15870,15710,3,11440,12280,14460,11940,11520
"YLR174W",4030,4070,3620,3820,3640,3910,2,3130,4040,3760,2820,3360
"YLR175W",31340,35060,30610,32030,32340,28190,1,35790,33980,36710,34930,30380
"YLR176C",8350,7930,7980,7740,7140,7100,2,7320,6840,7910,6340,6180
"YLR177W",40940,41710,41580,41330,42040,38580,1,87070,82610,92580,81600,71340
"YLR178C",39720,45970,42080,43230,45460,42350,3,93440,96020,111260,89020,94830
"YLR179C",59790,68360,62190,66920,63620,62730,2,59230,54720,59630,56940,53600
"YLR180W",62840,73880,65390,66670,62750,67340,2,108500,105690,110650,106250,103640
"YLR181C",11260,12610,10430,12410,12000,11130,2,7640,7470,9240,6860,8050
"YLR182W",11440,11620,12330,10860,10880,10200,1,8560,8400,9900,7170,8590
"YLR183C",9010,10650,8270,9090,8420,9650,2,5330,5310,5450,4240,4280
"YLR184W",160,230,170,230,130,200,3,120,100,100,130,110
"YLR185W",110400,126470,118610,123750,134280,132810,2,150250,139830,163270,132010,147390
"YLR186W",10730,11670,11360,11500,12000,11470,2,9090,8260,8680,8780,7980
"YLR187W",3110,2890,2510,2970,2600,2420,2,1700,1500,1510,1610,1680
"YLR188W",24130,26840,23560,24590,23110,22860,1,17440,16660,18590,15630,14110
"YLR189C",18580,18730,15900,16680,16750,15620,1,13210,13710,15720,13710,12230
"YLR190W",19100,19700,15650,18100,17990,17930,1,15700,17340,19020,15110,16930
"YLR191W",9790,11950,9180,9670,11740,10120,2,5140,6040,5770,5060,5010
"YLR192C",54100,61050,54810,60300,58650,58330,2,49050,45820,51320,42480,48350
"YLR193C",15880,18880,16700,17850,18800,16510,1,12680,12590,14400,12310,12270
"YLR194C",59780,60960,66090,59960,61590,58380,1,71400,55560,66180,58750,48670
"YLR195C",21050,24310,22490,22940,23240,21230,2,14840,15400,17200,14920,15130
"YLR196W",12240,13760,12440,12970,12400,12430,1,10310,9530,9890,8560,8480
"YLR197W",24430,30930,28270,28940,26850,25030,2,30560,29790,33580,25640,29310
"YLR198C",220,420,270,260,220,330,2,400,350,420,330,370
"YLR199C",11080,12090,12440,12190,12630,11910,2,8630,8810,9380,8740,8170
"YLR200W",6950,8080,6890,8920,7300,8570,2,6260,6550,7350,4920,6580
"YLR201C",17330,19560,18620,18700,18120,18090,3,17200,17450,18540,14060,16190
"YLR202C",450,660,390,460,560,610,3,610,600,650,480,620
"YLR203C",48710,49700,47910,49960,50280,47110,2,47980,51510,55430,52400,49550
"YLR204W",11530,13840,12460,13420,13890,12850,2,10500,9740,10830,9230,10440
"YLR205C",3420,3500,4190,4320,4420,3850,1,5460,5520,5480,4290,4570
"YLR206W",67520,65890,62680,62320,64160,58410,2,63780,63020,73160,58620,58980
"YLR207W",30790,32770,28730,27450,28860,26340,3,19840,19760,22040,19420,18950
"YLR208W",51860,63720,53850,59750,58460,57940,3,48330,48680,54500,43310,46970
"YLR209C",26750,29980,26630,26310,28480,26690,2,25020,25200,26960,27520,24380
"YLR210W",5380,5960,5330,5280,5940,5440,2,2990,3130,3280,2910,3090
"YLR211C",4090,4920,4230,4780,4390,4300,2,3200,3540,3400,2410,3040
"YLR212C",12330,15070,11580,13490,13740,13110,1,6720,6080,7290,6010,6660
"YLR213C",7510,6460,6140,6340,6390,6680,2,3300,2560,3150,2670,2480
"YLR214W",20670,22480,18840,20670,21340,20110,1,25990,23590,23420,23030,19710
"YLR215C",3560,4770,4420,4560,4600,4610,2,2810,2830,3730,2520,2980
"YLR216C",43880,45360,42400,43900,44060,42140,2,42920,43250,54670,39720,40580
"YLR217W",80,80,120,90,90,90,2,90,90,80,90,90
"YLR218C",5910,6590,5970,6860,5710,6560,2,4920,4860,5730,3910,5260
"YLR219W",41810,40060,38410,38950,36980,36770,2,35990,36970,38840,36590,31010
"YLR220W",37890,43140,36560,40900,41720,41090,2,24650,27210,28840,24250,25420
"YLR221C",7260,7500,7370,8010,7050,7100,2,7410,6540,6850,5640,6150
"YLR222C",4840,5510,4730,5180,4690,4760,2,3640,3500,4160,3300,3320
"YLR222C-A",100,110,110,80,70,90,2,110,70,60,70,90
"YLR223C",2520,2720,2370,2230,2140,2280,3,1120,1260,1200,970,1470
"YLR224W",34960,38310,33730,34710,38270,35570,3,20900,20470,22630,18660,21260
"YLR225C",19610,22620,21070,21340,21160,19680,3,17200,17970,21300,15480,20170
"YLR226W",5280,6200,6120,6230,6350,5650,2,2790,3010,3950,2790,3410
"YLR227C",4720,4960,4660,5310,4870,5180,1,4030,4120,4320,3570,3920
"tL(UAG)L1",80,100,80,90,80,120,2,220,220,230,190,210
"YLR227W-B",10030,11080,9310,9010,9230,8720,1,47750,40240,49500,43130,38780
"YLR227W-A",60,70,70,70,70,70,2,60,70,80,70,60
"YLR228C",29720,29420,26160,27200,25870,26160,1,19190,19620,22590,19540,18660
"YLR229C",22210,26670,23210,24580,24110,25030,2,21570,21900,22620,17540,21160
"YLR230W",8160,9970,9100,8800,10660,9810,2,7770,8250,9100,9250,8030
"tI(UAU)L",90,70,80,70,100,80,2,70,100,80,100,70
"YLR231C",24230,29090,24700,25150,25300,24440,1,16670,16630,20010,17490,16080
"YLR232W",80,130,120,100,130,120,2,110,100,80,90,100
"YLR233C",7500,7760,7340,6820,8570,7190,1,4790,4500,6080,4530,4290
"YLR234W",3560,3780,2620,3310,3210,2650,2,2060,1770,1850,1970,1440
"YLR235C",70,70,70,70,60,60,2,70,70,70,70,70
"YLR236C",460,500,350,390,420,300,2,310,250,230,190,300
"YLR237W",17790,20560,17310,17440,17970,17870,2,8620,8340,9360,8680,7030
"YLR238W",5130,6500,6620,6070,6010,5500,2,4380,4190,4510,3970,3350
"YLR239C",9970,10780,10780,9540,11500,9780,2,10130,9470,12060,9770,9190
"YLR240W",14930,15390,14820,14100,14610,13490,2,11880,11360,13910,11380,10110
"YLR241W",40710,44940,40120,39010,38480,37780,2,34930,33710,38860,35290,32090
"YLR242C",5310,6410,6200,6690,6340,5870,2,4700,4620,5360,4610,4720
"YLR243W",6240,7190,6680,8080,7350,6160,3,5170,5230,5550,4900,4860
"YLR244C",25740,30570,28180,28320,27490,26870,2,31760,31400,34160,28100,29370
"YLR245C",4620,4950,4640,4880,5730,4260,3,3860,3450,4320,3630,3790
"YLR246W",9390,11500,11220,10910,12160,11380,2,7560,8530,9310,7270,7340
"tL(CAA)L",130,90,100,110,100,90,2,160,230,280,130,250
"YLR247C",12540,12990,11190,12430,11270,10600,3,8950,8620,10520,7990,7870
"YLR248W",76010,81360,72590,74370,74170,72030,3,73680,76290,84110,70610,60890
"YLR249W",514920,535700,440470,459760,415460,412990,2,598570,553820,589640,571870,436680
"YLR250W",55180,63020,56610,61870,62280,61480,2,39140,41930,46380,38780,42260
"YLR251W",10560,11700,12070,11490,13540,12420,2,16170,16940,18520,17080,16910
"YLR252W",2650,2920,3150,3140,3340,2770,3,4110,4050,4770,3690,3830
"YLR253W",17010,17850,17940,19610,17650,16770,2,12270,12650,14780,13050,13050
"YLR254C",4790,5580,5120,6240,6140,5770,2,3650,4030,4390,2840,4160
"YLR255C",700,930,870,1000,790,700,2,420,380,580,400,300
"YLR256W",36670,37450,32890,34450,31640,31840,2,49500,50300,55700,49080,46560
"YLR256W-A",19780,19570,19860,19760,20670,17830,3,46390,38300,45370,41960,34520
"tA(AGC)L",80,80,100,100,80,90,1,160,100,140,120,90
"YLR257W",137460,150450,143340,148160,146000,141790,2,184330,193640,229340,155880,202840
"YLR258W",82160,77180,79090,73050,75880,64620,2,438440,433420,498660,455510,389160
"YLR259C",138910,148150,129890,135080,136710,130810,2,147960,147290,176350,157920,138910
"YLR260W",12610,12710,13570,13140,13500,11310,2,6080,6700,6620,5950,4950
"YLR261C",80,70,80,110,100,90,3,80,90,70,70,100
"YLR262C",4880,6550,5310,6460,6380,6040,2,3910,3900,5370,3350,4100
"YLR262C-A",25010,27390,24170,29290,27840,29000,2,27700,29200,32090,22490,26450
"YLR263W",2620,2450,2680,2760,2630,2100,2,1500,1480,1560,1110,1500
"YLR264W",14660,19690,13990,17150,16810,17020,2,27630,28370,31620,31480,32190
"YLR264C-A",6000,7480,5860,7110,6240,7670,2,13430,12630,13920,11210,11030
"YLR265C",7310,8350,7180,8450,8020,6710,1,6540,7150,8370,5790,7710
"YLR266C",21000,24040,20780,22520,22180,20950,2,18320,16550,20700,17690,15960
"YLR267W",12810,12640,13330,12460,14090,12130,2,16460,15470,18860,17310,16190
"YLR268W",18160,22910,20110,19670,21450,19900,1,18320,19440,20870,17560,18500
"YLR269C",310,340,370,340,410,340,2,370,420,410,390,230
"YLR270W",30510,33040,30240,31630,30400,29330,2,36180,36590,43450,32150,36240
"YLR271W",4790,5540,5210,6030,6220,5620,2,5600,5120,5700,4170,5290
"YLR272C",5210,5650,4300,5020,4960,4260,2,3580,3290,4210,3600,3760
"tV(AAC)L",150,140,80,110,140,70,2,210,190,280,140,140
"YLR273C",8420,9020,7980,8480,8830,7240,2,4290,4600,4760,4410,4910
"YLR274W",19620,22850,20110,21670,20550,20020,2,10600,13070,14360,11940,12610
"YLR275W",4440,4070,3860,4670,4660,3840,2,3080,3170,3480,2430,3230
"YLR276C",7920,8440,8560,7990,7570,7340,2,8710,7650,8450,6580,7050
"YLR277C",11120,11450,10480,11170,10900,10330,2,7540,7430,8020,6930,6820
"YLR278C",18260,19590,18680,17430,18260,16290,2,15270,15740,16780,13230,13840
"YLR279W",800,1060,770,1020,830,1080,1,280,530,410,310,400
"YLR280C",70,70,60,60,70,70,2,70,70,70,70,70
"YLR281C",1100,1480,1450,1210,1440,1330,1,580,860,700,730,850
"YLR282C",170,170,220,170,200,280,1,160,210,190,130,190
"YLR283W",4580,5360,4950,5300,5370,4970,2,3390,3810,3960,2650,3630
"YLR284C",7850,10500,9420,9580,9270,9500,1,10410,10260,12490,8790,10930
"YLR285W",17390,20930,18470,20210,19230,20160,2,12770,13290,16160,12690,13400
"YLR285C-A",5290,5610,4910,5380,4830,5020,2,7070,6610,7850,6030,6170
"YLR286C",390540,410490,357340,370110,360800,349130,2,484710,488880,536350,495360,424240
"YLR286W-A",70,70,70,70,60,60,2,70,80,70,70,70
"YLR287C",4650,5370,4290,5640,4760,4610,2,4120,3580,4760,3140,3490
"YLR287C-A",128210,146130,136120,155710,156570,161050,1,174520,180240,207190,166870,185200
"YLR288C",5790,5830,5570,5850,6100,5810,2,4090,4450,4690,3670,3740
"YLR289W",3510,4370,3700,4190,3860,3810,3,3430,3540,4340,2830,3530
"YLR290C",12530,16160,13580,15530,15510,13570,3,12360,13910,15210,11890,12350
"YLR291C",21480,23110,22490,23290,23120,22310,2,19360,18730,20480,18540,18070
"YLR292C",14090,16920,15470,17720,16500,17180,2,11900,12570,13960,10170,13730
"YLR293C",167150,197250,169480,191380,181340,190780,2,150650,141250,165250,157830,151970
"YLR294C",7570,9630,7730,8930,8720,10710,2,7570,8640,10440,6330,8320
"YLR295C",30270,35410,30530,35240,37790,37910,2,28050,33250,36930,27180,36190
"YLR296W",260,360,240,390,340,210,2,110,280,160,110,200
"YLR297W",2330,2340,2380,2250,2350,2400,2,2680,2800,3150,2280,2350
"YLR298C",5380,7400,5430,6770,6680,6180,3,3910,3810,4530,3200,4230
"YLR299W",32440,33640,29490,29870,30500,27510,2,25580,30430,33100,28540,28700
"YLR299C-A",70,70,70,70,70,70,2,70,70,70,70,70
"YLR300W",85210,104480,81620,88780,95650,85170,2,116670,131380,146320,115600,128770
"YLR301W",29220,34610,29720,36470,32290,33670,2,21770,22060,27070,20900,24490
"tL(UAG)L2",70,70,70,70,70,70,2,70,70,70,70,70
"YLR302C",70,70,70,70,70,70,2,60,70,70,70,70
"YLR303W",70,70,70,70,70,70,3,70,70,70,80,70
"tI(AAU)L1",80,90,70,90,80,70,2,90,70,70,90,80
"YLR304C",142570,160740,121940,137170,138070,129900,3,145720,172890,183280,160930,163250
"YLR305C",21530,21070,20790,18660,19570,18500,2,15650,15890,17640,16400,13160
"YLR306W",3220,4870,4020,4460,4640,3930,1,3440,3970,4790,3040,4080
"YLR307W",2220,3130,2950,2960,3180,2630,3,610,590,820,710,670
"YLR307C-A",240,170,260,220,220,220,1,180,80,120,170,120
"YLR308W",90,110,110,130,100,70,2,130,70,70,100,70
"YLR309C",7090,8060,7300,8090,6760,7430,2,5200,6070,6680,4050,6190
"YLR310C",35590,34940,30340,31800,31500,29130,2,22070,20510,24670,21510,18400
"YLR311C",560,690,620,640,710,640,2,390,410,400,360,390
"YLR312C",7060,7460,6410,7770,7740,7270,2,4310,4130,4550,3840,3560
"YLR312W-A",6730,7770,7240,8010,8180,7760,2,6380,6810,8680,5120,6610
"YLR313C",3000,4210,3130,3820,3660,3840,2,1380,1620,1520,1020,1890
"YLR314C",43710,50590,44330,49350,48610,45800,2,33610,33700,36470,28320,30680
"YLR315W",4490,5020,4780,4440,4890,5000,2,3570,3340,3780,3360,3230
"YLR316C",6010,7180,6070,6110,6270,6130,2,4330,3970,4640,4880,3700
"YLR317W",60,80,70,70,70,70,2,70,70,70,70,70
"YLR318W",3040,3660,3030,2940,3420,2630,2,1890,2280,2400,1680,2050
"YLR319C",10260,10170,9820,9950,9310,9070,2,6640,5850,7380,6000,6550
"YLR320W",8500,7700,7790,8500,7960,6850,3,6000,5400,5550,5390,5100
"YLR321C",5460,6160,5690,5380,5580,4740,2,3710,3640,4520,3120,3960
"YLR322W",100,90,110,100,120,90,2,70,70,110,70,80
"YLR323C",4530,4930,5350,5170,4690,4990,2,2330,2420,2920,1930,2390
"YLR324W",26460,29910,25810,28250,26530,25570,1,20710,22120,23260,21290,21050
"YLR325C",125140,145260,137370,151440,142690,147890,2,177060,179710,204770,156360,182760
"YLR326W",6320,6240,6110,6300,6930,6450,2,4360,4120,4300,3280,3740
"YLR327C",39570,41760,36920,41510,44370,42280,1,264270,288970,333100,216870,294840
"tS(GCU)L",80,160,120,100,140,90,2,140,130,210,160,150
"YLR328W",20970,21500,20120,20830,20570,18090,1,19940,18880,22370,20620,17900
"YLR329W",1860,1980,1830,2390,2230,2260,2,1820,1940,2260,1490,1960
"YLR330W",62950,64910,57480,63750,59800,55280,2,51630,51490,59650,44150,51610
"YLR331C",310,370,410,290,360,360,2,370,210,260,270,170
"YLR332W",63900,67590,64450,59220,62880,56810,2,43640,37780,44140,40500,30070
"tD(GUC)L2",70,70,70,70,70,70,2,80,70,60,70,90
"snR61",610,780,780,720,660,810,3,1270,1230,1350,1470,1590
"snR55",920,1300,1190,1150,1090,1250,3,1230,1330,1730,1150,1160
"snR57",3770,3770,3910,3710,4090,3670,2,3280,3530,4400,3400,3320
"YLR333C",74890,93170,77540,85630,85240,91310,1,99230,99100,113050,91460,98220
"YLR334C",120,150,90,110,150,100,2,130,130,110,90,130
"tE(UUC)L",70,70,70,70,90,70,2,70,80,80,70,70
"YLR335W",28610,28570,26600,26370,26060,24070,2,21230,18860,22440,19230,18470
"YLR336C",4560,4890,3810,4400,3910,3530,1,2170,1940,2340,1760,1780
"YLR337C",18990,19110,16410,17290,16190,17230,2,12690,12960,13100,12660,12470
"YLR338W",80,90,70,80,100,80,2,80,100,120,90,70
"YLR339C",100,80,80,80,80,90,2,110,80,90,120,100
"YLR340W",218090,251480,216040,246930,203370,229880,2,237330,228280,245900,214920,224720
"YLR341W",5080,5230,4780,4780,4550,4720,2,1960,1820,2060,2130,1630
"YLR342W",235540,237330,208960,214290,203240,199660,2,159150,155280,167270,157700,126370
"YLR342W-A",1820,1890,1590,1940,1440,1840,2,1360,1470,1110,1370,1010
"YLR343W",1680,1660,1600,1750,1340,1470,2,5660,6110,6650,4460,5060
"tR(CCG)L",60,70,90,70,100,80,2,100,100,70,70,70
"YLR344W",119170,144470,131090,142770,137670,152790,2,167010,158480,176480,156230,159460
"YLR345W",35860,38720,37980,39980,37850,34460,3,37400,40950,43800,34260,38830
"YLR346C",600,740,410,530,590,690,2,840,830,1110,860,1340
"YLR347C",15790,16430,14970,15010,14610,12670,2,14290,14390,16650,14790,12510
"YLR347W-A",70,70,70,70,70,70,1,70,70,70,70,70
"YLR348C",28350,35270,32440,33610,32120,32670,3,17680,16590,17280,15340,14730
"YLR349W",790,640,740,860,890,640,2,490,520,410,400,660
"YLR350W",134750,135250,150910,140640,143220,132110,2,109990,95570,105900,105880,85720
"YLR351C",45340,53770,47090,48930,51190,49400,2,33690,36160,41510,34020,34750
"YLR352W",12060,12020,11290,12350,11740,11600,1,9040,10650,10390,9520,10740
"YLR353W",9480,10870,8090,9060,9460,8830,2,5330,6280,6250,4920,6620
"YLR354C",225080,253810,218470,233650,230450,227230,1,229080,244730,263630,225960,225640
"YLR355C",153710,178570,141500,164530,151540,153520,1,135640,142900,155370,132660,134540
"YLR356W",39750,47670,37400,42700,46400,43610,2,26790,28510,29350,26940,25290
"YLR357W",9050,9620,8980,8970,9730,9040,2,5870,6040,6620,5590,6330
"YLR358C",200,260,200,150,190,250,2,160,160,170,120,180
"YLR359W",106340,133740,99120,117670,113120,119040,1,84720,114360,118180,89920,118890
"YLR360W",9520,10520,10040,10100,9710,9340,3,8410,8490,9230,7000,8070
"YLR361C",10850,10120,8700,9040,10470,8810,2,7660,8310,8820,7570,7630
"YLR361C-A",5190,5680,5170,6250,5670,6110,3,5540,5540,6420,5120,5370
"YLR362W",15760,15890,14660,15380,15620,13730,2,10540,11340,12460,9970,9010
"YLR363C",6170,5770,6700,7310,7690,6990,1,5430,5900,6910,5800,5970
"YLR363W-A",2930,3980,3360,3690,3670,4150,3,3320,3460,2620,3520,2490
"YLR364W",3550,4930,4250,3840,4540,5110,3,3110,2760,3390,2820,3170
"YLR365W",110,250,110,180,200,190,2,180,130,170,100,130
"YLR364C-A",70,80,80,70,70,60,1,70,70,70,70,70
"YLR366W",90,100,80,100,90,130,2,90,90,90,100,110
"YLR367W",47290,59070,50980,60140,57260,59520,2,54830,55680,60120,49280,54690
"snR44",2870,3250,3260,3300,3220,3600,2,7120,6440,7020,7090,6040
"YLR368W",9460,9960,9110,9120,9650,9230,2,6910,5470,7510,6900,6450
"YLR369W",10590,11030,9410,9290,10870,9860,3,9260,9950,11480,8820,8850
"YLR370C",52460,61340,56780,57880,58460,59900,2,56620,60580,62520,57470,49750
"YLR371W",26030,23590,22090,22150,21170,19000,2,19190,18380,21200,18520,16870
"YLR372W",58140,69260,55930,57840,55580,58130,1,83480,82760,83660,81100,66340
"YLR373C",13820,14370,13180,13330,13930,13250,3,9590,8930,9930,9640,9010
"YLR374C",110,160,170,200,200,140,2,170,120,140,120,130
"YLR375W",39250,40770,37540,38200,37590,36220,2,31720,30970,34920,30580,26650
"YLR376C",2610,2550,2500,2520,2510,2170,2,2040,1750,1980,1660,2160
"YLR377C",5180,6430,5570,6750,6430,6170,2,4440,4800,4990,4200,4010
"tK(UUU)L",70,120,180,150,120,120,2,220,100,130,130,150
"YLR378C",67200,72090,59340,63460,61930,64830,2,46070,44680,48450,45140,42220
"YLR379W",8980,9120,8000,8330,8410,7920,1,5690,5640,7040,7460,6310
"YLR380W",19880,22560,18610,20040,20480,19070,2,14570,14670,15580,14980,14550
"YLR381W",13000,11960,11690,11680,11460,11220,2,8970,8070,9950,8270,7610
"YLR382C",17220,17070,14540,15500,14390,15370,2,14040,14470,15850,13640,13840
"YLR383W",5180,5170,4200,4960,4580,4270,2,3080,3000,3430,2840,2790
