"","A.t1_rep4","A.t2_rep4","A.t3_rep4","A.t4_rep4","A.t5_rep4","A.t6_rep4","B.t1_rep4","B.t2_rep4","B.t3_rep4","B.t4_rep4","B.t5_rep4","B.t6_rep4"
"YOL012C",53220,64420,61420,64960,63080,63960,56340,55920,57660,62180,53460,58920
"YOL011W",24600,29700,24420,25680,26580,24780,24740,22660,24700,26920,22680,21960
"YOL010W",6240,7800,6440,7580,8220,7640,4700,4820,4400,3660,4140,4140
"YOL009C",15440,18740,16660,15580,15380,15340,11580,12060,11660,14260,10280,10760
"YOL008W",19760,23500,23300,20600,25560,20840,17740,18600,17540,20840,17700,17600
"YOL007C",19300,25540,18820,20380,20680,22120,17880,15740,18920,19520,16520,19160
"YOL006C",18320,19640,17220,18440,17460,17800,8120,9420,9660,9820,7840,9820
"YOL005C",41280,48160,43440,44560,45040,47340,30420,34840,32320,34740,27440,32000
"YOL004W",60900,60700,53680,56000,52660,51620,43340,39040,34540,43800,38080,34540
"YOL003C",27400,32220,26760,30420,32560,29540,22060,21380,20460,23500,21100,20600
"YOL002C",50420,58940,48840,58080,61520,58120,94740,90040,102480,106920,91440,95740
"YOL001W",15940,18700,14440,17840,17680,17300,15420,15960,15900,18500,13980,15800
"YOR001W",19160,21240,19900,20180,17400,17400,15060,15440,14600,15640,13460,13080
"YOR002W",113520,118940,98520,100680,107740,101720,102320,93340,98660,103160,96880,82740
"YOR003W",25240,27960,26420,28100,28020,26220,17700,19200,21760,21940,19820,21500
"YOR004W",3020,4380,4280,4260,3320,3320,2900,4060,3060,4160,3000,2820
"YOR005C",28780,27800,25260,27280,27480,27180,21840,24020,22360,24900,20400,20560
"YOR006C",16500,19060,19740,17780,19680,19720,14140,14560,16020,17580,14100,14720
"YOR007C",184840,207400,177160,199860,195140,193520,177660,167620,166620,195900,150520,164360
"tR(ACG)O",200,200,200,180,220,240,200,240,200,200,200,200
"YOR008C",111400,124220,102180,106160,109120,99640,96540,90720,97500,105120,91680,87120
"YOR008C-A",1020,1160,1060,1500,1060,1200,1140,960,980,1120,820,1100
"YOR008W-B",920,780,1000,920,800,840,1060,860,780,900,900,840
"YOR009W",6820,6840,5860,7920,6480,6220,7800,6880,7220,7280,6680,6440
"YOR010C",9200,11120,9860,10200,10300,10260,7560,7440,7380,7980,7380,7440
"YOR011W",24740,25180,20480,21380,21820,20140,14220,13360,11200,12780,12740,9800
"tT(AGU)O2",240,200,220,200,220,280,220,200,200,240,200,200
"YOR011W-A",500,340,500,560,820,620,320,360,380,320,500,360
"YOR012W",2620,2400,2280,2480,2440,2540,2300,3040,2480,3120,2140,2620
"YOR013W",2240,3400,3020,2900,2620,2600,3180,2800,3160,3380,3180,2800
"YOR014W",127200,125040,115260,117060,115780,103540,120460,112020,113200,127040,111960,101240
"YOR015W",12620,14700,12360,13100,11340,12740,13200,12820,12960,11660,11900,10380
"YOR016C",38140,44100,38860,46260,42120,41340,35980,37440,38260,39040,35580,34560
"YOR017W",15820,14660,14900,15660,15300,14220,13020,11020,11680,14180,11560,8920
"YOR018W",36380,40820,38740,40380,40660,37920,35080,36460,34500,42340,33820,30100
"YOR019W",30620,30180,28180,31460,30300,26180,27620,32920,28420,34440,25860,26000
"YOR020C",98580,118740,118400,125680,122100,124000,126840,135020,142840,164940,122720,139560
"YOR020W-A",24740,30960,28280,31120,34000,32200,24420,21920,23880,30240,20960,24980
"YOR021C",34460,39380,37480,39900,37660,37540,35540,33660,34460,37200,29820,33340
"YOR022C",15960,15280,14680,16700,15700,14840,9820,9760,11560,11420,9080,9880
"YOR023C",52300,49780,47980,49680,47980,44160,31740,31740,29240,33920,32040,30500
"YOR024W",440,520,520,680,580,460,320,400,360,700,480,380
"YOR025W",18740,20340,17340,17900,20020,18580,15600,13600,15620,15460,14080,16920
"YOR026W",9840,10980,10140,10840,11560,11800,9560,7040,9080,9100,8380,8120
"YOR027W",119400,114200,116380,112300,106080,101520,108080,106840,100300,128500,102440,95280
"YOR028C",11700,14320,11080,13120,13760,13000,15260,17640,17500,17740,15580,14460
"YOR029W",1860,2000,1580,2020,2880,2300,880,620,940,960,800,720
"YOR030W",24500,24440,22720,24680,23720,20960,17380,15480,15460,19420,16360,14000
"YOR031W",3000,3300,2600,2720,2800,3160,3520,4540,3900,5020,3600,3760
"YOR032C",9820,9360,9620,9880,9140,9860,10900,12000,11240,12300,11460,10420
"YOR032W-A",440,560,520,360,360,440,740,700,740,600,580,880
"YOR033C",17200,18480,16080,18300,17260,16580,13360,11080,11700,11960,10260,11880
"YOR034C",22440,22460,20520,20840,19140,19360,17380,16060,16840,18900,17500,15500
"YOR034C-A",1860,1620,1900,1800,1460,1560,1660,1680,1500,1800,1100,1100
"YOR035C",50660,52720,53980,49100,52080,42520,42340,42840,38040,47780,41660,36840
"YOR036W",38040,40980,44240,42620,44720,40200,36920,38340,35580,46160,33260,41060
"YOR037W",17200,16060,16660,17840,17320,15740,14560,15840,14400,17940,13320,14200
"YOR038C",18700,17400,16940,18480,16920,17420,13660,11480,12720,13580,11660,12380
"YOR039W",45600,54660,49040,53100,54460,52680,42520,41340,41680,48560,35060,43280
"YOR040W",17300,18640,18540,18280,20280,19060,15920,15980,15760,17620,16080,15720
"snR9",4900,5500,4840,4660,5660,5500,3460,5160,5520,4780,4300,4780
"YOR041C",300,300,320,280,400,300,200,240,320,320,340,280
"YOR042W",66920,66880,64480,66700,66440,65120,49460,48780,49040,57360,44780,49140
"snR62",1260,1220,940,1280,1320,1300,920,1760,1160,1140,1080,1100
"YOR043W",52320,52960,50560,56180,53080,52400,43520,39600,40380,45220,39040,37840
"YOR044W",9700,11600,10340,12100,12020,11660,6600,8180,7960,7600,6100,7580
"YOR045W",36220,45740,39020,43100,42760,43800,49680,54800,55760,56340,51500,48840
"YOR046C",54840,61400,59440,59980,58560,59060,54700,48840,52600,56940,49700,49860
"YOR047C",23160,25920,24360,23240,24620,21760,13040,14460,13500,16220,11860,12380
"YOR048C",43500,42860,37740,40060,37900,37600,24260,25180,22320,26200,22180,20560
"YOR049C",12940,13620,11280,13120,13300,12200,16480,17420,15740,16560,15200,12880
"YOR050C",4260,3900,4060,3800,4120,3600,2140,2120,2580,2720,2540,2320
"YOR051C",42100,45380,41540,44080,43740,41080,37920,35620,38180,37940,30480,34060
"YOR052C",44760,46640,49780,48400,47960,46000,72320,74940,74420,88980,67860,72520
"YOR053W",440,320,260,260,300,280,240,260,240,260,280,240
"YOR054C",20080,20540,19920,20020,19320,16720,17120,18280,18220,21240,16400,15560
"YOR055W",1320,1220,1360,1280,1220,1560,1080,1160,960,1320,1280,1180
"YOR056C",12080,13300,13060,14220,12940,14220,8440,10320,9080,9760,7900,7060
"YOR057W",21220,22260,21580,21460,21420,20720,13640,14400,15200,16400,13360,14340
"YOR058C",12900,13320,11700,12400,11200,10920,9300,9060,9000,9260,8040,8560
"tK(UUU)O",400,280,320,280,280,220,440,600,440,400,340,320
"YOR059C",46120,48180,46800,45820,48240,43480,29260,30140,28100,34820,29120,31780
"YOR060C",12560,13380,13300,13840,13100,11560,7460,8880,7520,10340,8220,7620
"YOR061W",71200,82860,75140,78420,78120,74260,63620,59800,66080,70640,55520,61560
"YOR062C",21500,24560,27680,23960,24660,23240,12500,14780,15320,17120,13120,13500
"YOR063W",2025540,2163880,1917240,1978680,1948520,1899720,2458720,2381600,2221260,2530840,2502560,2026060
"YOR064C",14020,14540,15360,14740,15640,14460,7980,9620,8860,10860,7740,9780
"YOR065W",42280,50800,37440,41060,45580,42000,81000,79780,89340,96460,74140,86900
"YOR066W",17340,17100,14660,17660,15920,14860,12840,11280,11420,12320,12860,11800
"YOR067C",63980,74440,61720,65080,65380,65140,60440,61980,62480,68200,63100,56060
"YOR069W",36720,34840,31840,33080,33580,30400,22520,24680,25020,28120,21340,24700
"YOR068C",200,220,200,180,200,200,200,180,220,200,220,180
"YOR070C",45180,42220,44600,41320,40840,41500,28120,29160,27840,33180,28360,25520
"YOR071C",46460,47980,41900,44200,43900,41420,34400,35360,31940,35120,32220,28100
"YOR072W",1560,1780,1020,1620,1520,1280,1260,1060,1480,1460,1360,1460
"YOR072W-A",540,940,740,840,600,540,920,780,460,680,580,640
"tP(UGG)O2",220,200,220,200,220,200,200,200,200,180,180,200
"YOR072W-B",220,200,200,200,200,200,180,180,220,200,200,180
"YOR073W",7440,8100,8040,8020,6940,6740,4660,5480,4760,5540,4620,5600
"YOR074C",14180,19240,16300,16420,19240,17280,8320,8520,8360,10440,8300,7840
"YOR073W-A",260,280,240,220,260,260,200,240,220,220,200,260
"YOR075W",13080,12840,13600,14680,13260,12680,7760,7220,7960,9800,5680,7520
"YOR076C",17180,18180,16060,16020,16080,15300,11700,11200,11480,12700,9920,10620
"YOR077W",8020,7640,7800,8100,8000,8080,3560,3180,3340,4320,3320,3700
"YOR078W",7960,10700,7620,8580,10020,10580,5760,4380,4660,5380,3880,4480
"YOR079C",27120,34860,27280,34080,33820,31180,24480,22420,24700,28100,22120,26260
"YOR080W",13240,13300,13540,13020,13900,12780,8900,8440,9460,11040,7440,9080
"YOR081C",44060,46040,41540,43200,42240,40900,35120,32700,32340,35000,32880,30580
"YOR082C",260,260,300,240,200,280,220,200,200,220,220,220
"YOR083W",4820,5020,4160,4780,4060,3960,3580,3140,2900,3880,3220,2660
"YOR084W",10680,12060,8640,11380,10680,10260,7400,7300,8220,8080,6680,7160
"YOR085W",71460,81020,61460,67100,65480,58760,73920,71520,76880,79380,68040,60640
"YOR086C",96880,99220,84240,88100,82720,85020,113000,109040,115080,124140,105700,99300
"tN(GUU)O2",220,240,200,200,200,240,240,200,240,240,280,220
"YOR087W",67660,74520,62720,65260,64500,66180,54300,53660,54880,63420,54660,48200
"YOR089C",41980,48640,49600,51200,46560,45040,40480,43800,43500,52360,32760,43920
"YOR090C",46660,50880,43640,43620,48200,46180,42660,41600,42820,47560,40400,37580
"YOR091W",12540,13140,13000,13940,13180,13240,10900,12620,10720,11080,10120,9720
"YOR092W",19380,19880,19840,18000,18240,17720,26320,24240,23540,27160,24500,23280
"YOR093C",18420,19660,19820,20180,19080,18340,11860,11820,12280,15100,13160,12360
"YOR094W",10660,11760,10400,11380,10860,12400,8440,8900,9540,11760,7500,8800
"YOR095C",13940,14620,12780,13340,14360,13780,23040,22840,22140,21960,21100,19200
"YOR096W",464600,538020,458620,510880,529480,529760,612180,590580,609720,699780,592820,600600
"YOR097C",23680,23560,22200,26140,24500,25200,15620,18200,17200,18980,16360,16000
"YOR098C",42960,42100,38220,39220,40000,35500,28260,28680,26360,29320,27080,24180
"YOR099W",133380,156800,124860,136540,136240,131440,143880,141420,145120,160700,138400,132440
"YOR100C",13860,15740,13740,13700,14700,13320,6860,7760,8300,7940,6800,6320
"YOR101W",20040,20780,19620,20300,17980,19720,20020,19000,20560,24500,21000,20180
"YOR102W",260,240,260,200,220,220,240,320,180,260,200,220
"YOR103C",1760,1740,2120,1980,2320,2400,1580,1900,1780,1740,2180,1880
"YOR104W",14960,13860,14040,13760,14600,14880,10000,8720,8440,9680,8100,8120
"YOR105W",620,680,900,740,580,720,540,520,600,640,600,620
"YOR106W",10260,11700,9760,12740,11580,12320,7740,7460,8260,9300,5200,7880
"YOR107W",4500,5100,4300,4720,4840,4200,3940,3940,4740,3580,3660,3440
"YOR108W",19620,22000,18060,19600,19140,17800,34180,32280,30120,29720,32880,26560
"YOR108C-A",200,180,200,200,200,200,200,200,200,200,220,200
"YOR109W",48640,49340,42720,46660,45240,40640,42640,39460,39740,44980,37960,36380
"YOR110W",26540,27340,29000,30300,28740,28280,28380,26800,25380,29480,21480,26320
"YOR111W",15240,17280,17840,19100,17720,16780,14100,13420,13880,16180,12740,13060
"YOR112W",38780,39520,33940,33880,35920,30820,27180,26380,23500,26900,21980,25580
"YOR113W",17360,15960,15780,15580,13200,10300,18880,16900,14600,15720,14160,12180
"YOR114W",8560,8580,8300,9040,9580,8840,3560,4700,4560,3920,2980,3800
"YOR115C",19080,21280,22580,23700,22160,22780,16120,15880,16080,18300,14680,16080
"YOR116C",32960,30780,27200,26860,28940,26480,20260,19460,17520,20660,18580,16060
"YOR117W",183340,208680,184560,196320,198200,192280,150660,142700,157880,177140,144560,146580
"YOR118W",26320,26160,25160,23920,24060,25920,26060,26040,24100,27900,22860,22920
"YOR119C",10200,10920,10240,9740,10320,8660,8920,9640,9180,10320,7500,8420
"YOR120W",22600,23000,24460,22560,24960,22000,76540,73520,81060,96720,71320,82880
"YOR121C",1300,1960,1580,2040,2240,2400,2940,2720,3340,3840,2200,2920
"YOR122C",268200,328660,270260,323460,321820,336100,263600,262860,276500,303820,268620,272180
"YOR123C",36540,38720,38220,39420,39220,35680,27080,28380,27820,30620,21180,28500
"YOR124C",54920,54740,47500,49600,49400,47240,50340,45780,45040,53040,43120,41540
"YOR125C",23440,28640,26140,27040,28920,27600,27820,28420,28840,30000,26920,26540
"YOR126C",25880,31040,27700,28100,30620,26800,15220,13780,15520,18640,12640,16520
"YOR127W",45740,44200,41700,41860,41960,37580,24860,23780,24960,27360,23740,23140
"YOR128C",79980,102500,77940,86980,85820,88380,81400,58320,80700,76680,60740,83540
"YOR129C",12000,14420,13960,13320,13100,12520,6800,6160,7840,7620,5720,7300
"YOR130C",24760,28700,25940,28520,28380,27160,21120,22180,20140,24160,20920,19500
"tD(GUC)O",880,840,760,900,620,780,1340,1900,1660,1720,1740,1440
"YOR131C",23460,25080,26560,26360,26940,26340,21760,23500,23860,28180,20600,23560
"YOR132W",57100,59600,56540,55960,56900,52500,54300,51440,48460,59640,49060,49240
"YOR133W",1229240,1229100,1076000,1092280,1055340,1012200,1392400,1334180,1228140,1339740,1254080,1054060
"YOR134W",23780,23640,23280,23440,23960,23260,22280,23920,22940,25180,22860,19620
"YOR135C",560,700,680,660,760,720,700,440,500,560,720,660
"YOR136W",191400,228640,192900,204780,200460,203180,184360,165380,188240,209100,157500,182700
"YOR137C",22840,27060,21560,24360,23040,21960,26820,25300,24280,28860,26480,20440
"YOR138C",60320,60900,56520,58880,56700,54220,42520,43780,46700,48700,40320,42860
"YOR139C",240,300,320,280,320,260,260,280,220,340,220,180
"YOR140W",13660,14920,11380,12440,11380,11380,5880,6100,5700,6520,6360,5920
"YOR141C",45180,44500,39840,40000,40880,37320,24020,25240,25720,27040,24320,21380
"YOR142W",240080,270660,228260,254000,245420,245200,231480,207820,238240,256540,216780,240040
"tG(CCC)O",280,320,240,360,320,300,460,320,540,540,420,440
"YOR142W-B",21860,21520,17740,19160,19880,18620,71100,71360,63500,76840,64860,58000
"YOR142W-A",200,200,220,180,200,200,200,200,220,200,200,200
"YOR143C",7840,8660,7500,8920,8680,8600,5940,4800,4720,5860,3060,5960
"YOR144C",7560,7980,7140,7200,6780,7580,3900,4740,3440,4920,3240,3920
"YOR145C",11480,12920,12660,10820,13600,12000,7940,8020,9260,8360,8980,8540
"YOR146W",200,200,200,220,180,200,200,200,200,220,200,200
"YOR147W",29960,29680,28440,27640,29540,26060,23100,22120,24320,25340,24340,21740
"YOR148C",8940,10780,9880,11020,10600,9400,7040,7600,8620,9420,6800,7880
"YOR149C",32440,35480,32220,35960,34680,35500,30020,30000,30820,34560,30780,26400
"YOR150W",27480,31360,31240,30000,31360,30600,26760,29180,29200,33420,24460,31720
"YOR151C",88000,91720,81640,86600,79020,77720,69880,64680,68560,75420,62600,61360
"YOR152C",11740,13920,12680,13860,13800,13220,13360,12820,13760,14740,12280,12300
"YOR153W",134740,141180,117020,120380,120540,112960,198500,188040,174800,201540,187400,157900
"YOR154W",16480,19400,15240,17600,18000,15360,8900,8920,8260,10400,8800,6200
"YOR155C",66760,80020,72340,77400,78360,73780,67280,66700,68960,81680,67260,71280
"YOR156C",14240,14220,13140,13160,12460,11060,9180,9920,8420,10140,8000,8100
"YOR157C",113260,129040,111600,122640,130060,126840,83280,81340,79380,89700,81740,90280
"YOR158W",23380,25180,24480,25660,26600,26980,21880,25280,25640,29400,22000,25280
"YOR159C",9800,11820,10860,12360,12000,12400,11580,9340,11220,12100,10160,12600
"YOR160W",25900,27140,25160,23320,24160,22180,24400,21700,21640,27620,21980,18440
"YOR161C",52500,57560,50820,50080,55260,51840,120360,130200,132440,144360,132760,110720
"YOR161W-A",200,200,200,200,200,200,200,200,220,200,200,200
"YOR161W-B",220,200,200,220,180,200,200,180,200,200,200,200
"YOR161C-C",960,740,840,1060,940,1060,720,1000,860,580,500,580
"YOR162C",29700,30120,30240,29060,29160,26820,19760,21440,19560,22260,20220,18580
"YOR163W",38500,46120,40780,43220,45180,44600,37540,35720,38120,44940,30960,37960
"YOR164C",46380,47420,47400,51720,50900,45400,44180,38780,39260,45860,39820,40400
"YOR165W",56220,59380,50020,54580,52000,52080,48940,45820,44380,53600,43980,46620
"YOR166C",15960,16240,15860,14480,14840,13620,10480,10080,9780,12940,9280,10120
"YOR167C",298420,352460,313860,357640,344720,372280,394700,413940,412420,459260,413480,386760
"YOR168W",54260,55420,50280,50900,51120,47820,60680,54100,55520,57620,58480,50840
"YOR169C",200,200,220,200,220,200,200,200,240,220,220,200
"YOR170W",700,800,700,680,580,780,620,400,560,740,560,600
"YOR171C",41660,43100,39540,44640,40600,37780,31640,30520,29400,35960,30120,28240
"YOR172W",27620,29240,29840,27240,28300,25960,17720,17420,15920,18880,19280,17260
"YOR173W",34100,33060,36060,35060,37600,33580,103920,104100,110180,126140,101460,103720
"YOR174W",22240,23980,24960,22260,25540,23680,16960,17060,15900,19000,13940,14720
"YOR175C",112360,126140,103680,111800,108680,103420,116660,113040,116820,127420,115080,102460
"YOR176W",89400,101700,93280,91460,91320,90560,102760,100180,108140,118920,100360,102320
"tV(AAC)O",320,260,200,260,220,320,500,440,340,600,360,420
"YOR177C",3440,3080,3280,3580,3060,3260,2660,2700,2560,3200,2400,2560
"YOR178C",18880,21660,20000,19520,19980,17500,55120,55780,50340,58620,57520,41900
"YOR179C",14140,15380,14980,16540,15980,14960,10080,10720,11180,10500,9640,9240
"YOR180C",12760,16880,15060,15000,15420,14220,10420,10640,11180,12040,9560,9420
"YOR181W",28300,28140,28680,28140,26020,26160,27660,24580,23780,26960,24060,26520
"YOR182C",132720,160200,141660,164120,159940,171660,240360,262280,244720,289220,220640,252320
"YOR183W",420,580,400,420,400,600,540,460,400,360,420,600
"YOR184W",123540,150140,124280,138820,138860,145500,106920,93160,103520,121420,92460,107960
"snR36",1760,1920,1600,2260,2440,2040,1240,1440,1760,1520,960,1440
"YOR185C",36040,40120,38600,37860,40280,36300,56540,55620,57040,64360,56460,60000
"YOR186W",540,860,880,840,780,1000,1200,1100,1120,980,840,800
"YOR186C-A",220,200,200,200,200,200,180,180,200,200,200,200
"YOR187W",168880,191060,163060,175900,182640,172880,214240,205220,218340,242220,223960,216780
"YOR188W",13900,14800,12020,13440,12420,11400,7600,7460,7100,9300,7540,6840
"YOR189W",15940,19080,18000,21300,20200,19140,12580,15140,16160,17160,11540,15780
"YOR190W",12820,12300,12400,11120,12280,9980,9180,10240,10040,11580,10420,8620
"YOR191W",31180,30660,31300,28700,26960,25820,20180,21360,19920,22380,20100,17940
"YOR192C",5460,5140,4900,5140,5580,5040,6120,5080,5340,5580,5960,4660
"YOR192C-C",780,1080,800,1040,960,1000,1200,880,880,1240,920,700
"YOR192C-B",16600,16660,15340,14600,15200,14400,23960,24840,21320,27940,21700,21100
"YOR192C-A",200,200,220,200,180,200,220,220,200,180,200,220
"tM(CAU)O1",200,200,200,200,220,200,200,240,200,220,240,200
"YOR193W",11320,10600,11480,11940,11620,10440,7260,7940,8020,9420,6940,7520
"YOR194C",18120,22140,18500,21700,21920,20440,13080,16740,15760,16320,11940,16060
"YOR195W",6120,6720,5880,7040,6620,5940,4220,3420,4000,4540,2560,3520
"YOR196C",43200,50060,41280,45380,45820,43000,31280,31120,31940,38080,28400,31180
"YOR197W",108760,118960,105960,111620,111680,104060,97200,89460,88460,103840,97760,88980
"YOR198C",126300,127920,115840,123740,115880,111200,98280,100780,99580,107500,88540,86720
"YOR199W",3960,4260,4160,3980,4240,3700,3880,3560,3340,3700,4520,3620
"YOR200W",220,220,200,200,200,200,200,220,180,200,200,200
"YOR201C",19140,24620,20860,22160,23980,21720,14080,16220,16860,16800,15160,17140
"YOR202W",26860,34560,31160,35060,36700,36620,21960,22040,23400,25860,23180,22340
"YOR203W",220,380,380,240,300,420,300,300,500,360,240,460
"YOR204W",52820,52740,48400,45800,44420,41600,57380,55140,55620,56040,58100,43040
"YOR205C",12600,11720,10520,10660,12100,12180,8020,8980,7380,10180,6960,8180
"YOR206W",12480,14000,13680,12760,12780,11520,10040,11240,10480,11180,9920,7860
